ticker,location,corporate_viability,avg_roe,avg_rotc,avg_npm,avg_current_ratio,avg_debt_ebit,avg_div_payout_ratio,avg_eps_reps
GT,OH,0.00E+00,0.180978001,0.061708546,0.034514605,1.463808799,64.35852288,0.10797194,0.118220514
HLF,Unknown,0.00E+00,-0.498643646,0.434649096,0.121094461,1.504441792,2.539889355,0.125210694,0.284047149
JAZZ,Unknown,0.00E+00,0.34861973,0.217760145,0.296652925,3.570324604,3.069036928,0,1.235832916
NEE,FL,0.00E+00,0.166137979,0.071524172,0.221609059,0.650260044,8.352966235,0.471467286,0.210373971
SAVE,FL,0.00E+00,0.134156149,-0.101688143,0.141101312,1.801629926,2.825595641,0,0.214195866
COOL,NJ,0.00E+00,1.362730957,2.131038922,,0.037061132,-0.304810822,0,0.102214813
EBAY,CA,0.00E+00,0.237467642,0.150128116,0.28887306,2.154295194,2.054700416,0,0.181138441
EBIO,WA,0.00E+00,-3.458874578,-1.458016144,-20.84323763,5.582723791,-0.319619089,0,0.317474446
MIK,TX,0.00E+00,-0.272453607,0.45797844,0.096261242,1.613151357,6.529362457,0.52573941,-0.161442504
PGNX,NY,0.00E+00,-0.517788045,-0.316045786,-3.204268936,8.050612535,0.831902204,0,0.061073959
SRPT,MA,0.00E+00,-0.602537593,-0.562270921,-49.40234627,7.343324708,-1.818503738,0,0.184331508
TTGT,MA,0.00E+00,0.078366621,0.063298986,0.086298971,3.621601669,4.220123281,0,0.894691943
VAR,CA,0.00E+00,0.362063653,0.315354773,0.201216309,1.769255912,0.577296398,0,0.479671922
BLDR,TX,0.00E+00,-0.437083212,-0.053314367,-0.026387026,2.439471437,0.050729248,0,0.670463902
NXST,TX,0.00E+00,2.724264845,0.045658163,0.097517819,2.119277858,158.9801391,1.024280415,0.088871625
BFS,MD,0.00E+00,0.151977317,0.045648143,0.260462696,0.069600571,15.33629466,1.151983442,-0.23999791
ENV,IL,0.00E+00,-0.01448304,-0.008382142,-0.011278209,1.109555602,-50.25496616,0,-0.097737849
JBLU,NY,0.00E+00,0.162180633,0.095273158,0.082093733,0.799929547,11.0457003,0,0.329341404
KONA,AZ,0.00E+00,-0.07103093,-0.07103093,-0.031134852,0.714073287,0,0,0.129923421
MSCC,CA,0.00E+00,0.02734881,0.015956583,0.028399503,3.154018148,-11.62810721,0,0.104145696
NC,OH,0.00E+00,0.066678044,0.06099322,0.081513079,2.199133123,-2.830146195,0.228738002,0.145772517
UBNT,CA,0.00E+00,1.043903069,0.460022071,0.31851398,7.088165791,0.836825237,0.066428723,0.962717217
AMOT,NY,0.00E+00,0.210770278,0.101156378,0.060618332,2.288382894,6.484342719,0.118578042,0.216012272
CMLS,GA,0.00E+00,-0.16268438,0.007100018,-0.033714723,1.858413606,-48.80890635,0.130085638,-0.067443077
LGCY,TX,0.00E+00,-0.024861676,-0.003083713,-0.017990115,0.465522825,0.950536453,0,-0.200629815
NCLH,FL,0.00E+00,0.110942645,0.047444069,0.108852876,0.169286649,14.62781267,0,0.47410625
SNA,WI,0.00E+00,0.256982565,0.173838602,0.177045356,2.349820856,2.241222586,0.308125476,0.143908848
SNX,CA,0.00E+00,0.177786801,0.1224292,0.023199159,1.626968784,2.932778857,0.06852837,0.151667985
SYMC,CA,0.00E+00,0.07663356,0.051957962,0.067164804,1.175400481,8.497708774,1.27038493,-0.540361882
ANF,OH,0.00E+00,0.083576659,0.069504832,0.037012035,2.343513591,-9.90788312,29.04073139,0.034373437
CTL,LA,0.00E+00,0.052202681,0.025658582,0.057438393,0.829649601,26.42615139,2.068506222,-68.63207076
DKS,PA,0.00E+00,0.268456487,0.259183982,0.070799739,1.615829153,0.187794345,0.256918161,0.233317067
GPOR,OK,0.00E+00,-0.013981869,0.007634553,-0.132751143,1.6696732,1.59573939,0,0.789866064
NJR,NJ,0.00E+00,0.139902256,0.072167588,0.052359912,0.989641156,8.49906938,0.671774331,0.181555814
CDNS,CA,0.00E+00,-0.342594018,-0.015254181,0.00581503,1.416486023,1.139405154,0,-0.088956577
IDCC,PA,0.00E+00,0.384664634,0.324914803,0.379973428,3.794691625,2.592544351,0.247986875,0.208947074
TRT,CA,0.00E+00,0.022020622,0.020624482,0.011610694,1.723816138,-5.669424936,0.676953633,-0.069599145
WDAY,CA,0.00E+00,2.681886016,-1.311393984,-0.333290336,2.641595131,-2.129779469,0,0.260248786
ZGNX,CA,0.00E+00,-2.26980312,-0.550115561,-1.5553388,3.552097007,-0.257397743,0,0.146886664
ASTC,TX,0.00E+00,-0.090936821,-0.077157755,-0.152155111,1.546443472,-3.804360029,0,0.017521217
MSCI,NY,0.00E+00,0.19675659,0.114055119,0.295831189,1.408232998,4.211637427,0,0.513121182
NUAN,MA,0.00E+00,-0.023771654,-0.010576773,-0.022083426,1.573025846,61.22175796,0,-0.0593047
ALLE,MO,0.00E+00,3.230360676,0.18958728,0.134283705,2.23624473,4.958170173,0.223819063,123.7270633
AOSL,CA,0.00E+00,0.033425746,0.033498854,0.024545687,2.611365285,-7.456498667,0,0.09101316
DYNT,UT,0.00E+00,-0.096840562,-0.056104689,-0.024182184,1.748313347,-5.101592359,0,0.159973543
FLR,TX,0.00E+00,0.156684201,0.122798376,0.020966538,1.375649903,7.498315012,0.84877026,0.110047283
IPI,CA,0.00E+00,-0.017700508,-0.015100921,-0.052962626,3.576586711,0.930700092,0,0.021588452
WEN,OH,0.00E+00,0.190597884,0.042046876,0.083628768,2.097362407,5.223238758,2.434070221,0.065431979
FRP,NC,0.00E+00,-12.20872296,-0.194024318,-0.072789338,1.073740366,0.451860269,0,0.056317993
HOLX,MA,0.00E+00,-0.096933666,-0.050581119,-0.147875688,1.809054805,-1.765997264,0,0.258491072
HPJ,Unknown,0.00E+00,0.037744951,0.012782805,0.010797936,0.922964728,13.61844977,0,0.033158963
SWKS,MA,0.00E+00,0.105538934,0.09841012,0.134456338,3.43643568,1.075715016,0,-0.311477448
TROV,CA,0.00E+00,-1.210540905,-0.670230021,-71.84650608,8.121611593,-0.527314371,0,0.217287023
ARRS,GA,0.00E+00,0.06812855,0.051518408,0.046635626,2.809209098,-3.376098947,0,0.406606723
CSC,VA,0.00E+00,-0.020446772,-0.005420872,-0.00226129,1.519816436,33.91265383,8.372370287,1.182981497
CSS,PA,0.00E+00,-0.02157058,-0.01077669,-1.51E-05,4.55646813,-0.287118284,0.403829495,-0.032247153
FMC,PA,0.00E+00,0.256203915,0.148324195,0.117012832,1.79015189,2.448321839,0.196223959,0.129392561
NLST,CA,0.00E+00,7.216849836,-1.11681462,-0.907597873,2.2954308,-0.788885266,0,0.108503935
PCG,CA,0.00E+00,0.027541539,0.021270543,0.031505234,0.800277076,9.677228502,0.6313773,2.702253475
VSTM,MA,0.00E+00,-0.582740006,-0.295948552,-2.711056217,6.830622758,-1.662934534,0,0.192861099
DRI,FL,0.00E+00,0.215712771,0.11498479,0.061160748,0.639890452,6.293475133,0.511419343,0.358963171
PTEN,TX,0.00E+00,0.066831227,0.054605251,0.056180888,1.750742899,1.26159368,0.28212271,0.043594323
RPM,OH,0.00E+00,0.246163732,0.117065458,0.078098995,2.177466221,4.981103505,0.631766977,0.265284121
RSYS,OR,0.00E+00,-0.275479581,-0.205523639,-0.108665503,1.600582315,-1.78875295,0,0.156274222
SCOR,VA,0.00E+00,-0.282909564,-0.25686656,-0.459410377,0.96710037,-0.455030561,0,0.342212455
WFT,TX,0.00E+00,0.579195029,-0.252396623,-0.28281647,1.723298753,-15.45717905,0,-0.480671331
ALSN,IN,0.00E+00,0.416989602,0.106134488,0.167781464,1.639646587,9.354555709,0.284993473,-0.817481899
ARCW,CO,0.00E+00,-0.023396035,-0.00597116,-0.019305087,3.66936255,5.070849572,0,-0.072720505
ETH,CT,0.00E+00,0.146823268,0.13998447,0.073686583,1.866013812,0.19824365,0.871805314,0.059086667
FIT,MN,0.00E+00,1.857152348,0.624968701,0.187505785,1.220805487,1.061621343,0,1.959742423
G,Unknown,0.00E+00,0.205844825,0.135374044,0.133230031,2.015663281,2.291669769,0.319458847,0.537915435
MGEE,WI,0.00E+00,0.170916711,0.104549501,0.190504955,2.442844336,3.767671417,0.55780523,0.259077107
TAP,CT,0.00E+00,0.103763806,0.067940922,0.205787679,0.963400958,5.112842055,0.382471402,0.177853039
ANGI,IN,0.00E+00,0.009877762,0.017550186,-0.033918538,1.611121307,0.641296998,0,-1.633224122
CNP,TX,0.00E+00,0.040576838,0.018344621,0.024310794,1.319181707,6.737848556,0.821048482,1.190297822
DXPE,TX,0.00E+00,0.141180519,0.081895023,0.03226314,2.126270845,3.362108732,0.003712877,0.137091763
VIRC,CA,0.00E+00,-0.082692542,-0.064745038,-0.016597805,1.908021774,-0.76186889,0.088530241,0.077148791
DYN,TX,0.00E+00,-0.268051699,-0.067404052,-0.182348226,2.77212281,-14.16307879,0.153443124,0.333872901
CPRT,TX,0.00E+00,0.383160737,0.257851168,0.297247642,2.240309274,1.176955665,0,0.442678216
EW,CA,0.00E+00,0.296265497,0.231551812,0.252889049,2.202020418,0.890664293,0,0.282721995
HEMA,CA,0.00E+00,-0.54208808,-0.531960544,-0.152764035,1.383743111,-0.035052431,0,0.066717948
LRCX,CA,0.00E+00,0.23480453,0.165058603,0.176920323,3.257812362,4.03961937,0.096751689,0.184965067
NSPR,MA,0.00E+00,3.457985436,-4.310988112,-5.608322911,1.57443467,-0.394053337,0,0.209933821
WOR,OH,0.00E+00,0.216618197,0.130912518,0.065697276,1.855709393,3.281140234,0.323814758,0.23751913
EXAS,WI,0.00E+00,-0.382910896,-0.360408288,-12.28833,11.83101316,-0.585992842,0,0.196123266
MMI,IL,0.00E+00,0.446049616,0.415698124,0.13181722,3.855995948,0.173072546,0.765313998,0.276123929
CAVM,CA,0.00E+00,-0.099563642,-0.074693858,-0.108630106,3.319906868,-2.43054121,0,0.101336459
IDCC,DE,0.00E+00,0.384664634,0.324914803,0.379973428,3.794691625,2.592544351,0.247986875,0.208947074
MRVL,Unknown,0.00E+00,0.061138496,0.061092303,0.090051117,4.138199002,0.015975668,0,-1.064295078
NYT,NY,0.00E+00,0.114354854,0.069895814,0.057100066,1.966648311,9.23295234,0.293972156,0.060637131
SSNC,CT,0.00E+00,0.07507347,0.043926371,0.134233193,1.238574514,20.57390156,0.296936862,0.289011295
AAP,VA,0.00E+00,0.463440153,0.316304246,0.090017951,1.252971625,1.145910448,0.050758627,0.296376613
AMED,LA,0.00E+00,-0.010690572,-0.008111195,0.006452991,1.040266923,-27.53391222,0,12.92112417
ATW,TX,0.00E+00,0.174235406,0.117652156,0.405116027,2.86292257,2.959651235,0,0.168578215
CBS,NY,0.00E+00,0.229442285,0.049825277,0.050197893,1.401504382,4.468521677,0.324284383,-0.021166402
MMI,CA,0.00E+00,0.446049616,0.415698124,0.13181722,3.855995948,0.173072546,0.765313998,0.276123929
AMP,MN,0.00E+00,0.255222952,0.130217991,0.165649296,0.484616668,4.299872801,0.274477642,0.158613769
COL,IA,0.00E+00,0.480372063,0.291812774,0.174563235,1.57253076,2.568697243,0.246500882,0.197705355
RP,TX,0.00E+00,0.019721382,0.011156906,0.017367028,1.25424073,29.06949832,1.988059701,-0.131892163
GLBL,TX,0.00E+00,-0.081037497,-0.06184439,-1.115312493,2.282329258,-66.18712208,0.224100668,0.596279968
MAR,MD,0.00E+00,-0.004305153,0.46298141,0.064120427,0.746330912,3.452733458,0.329475578,0.126405823
NLSN,NY,0.00E+00,0.069587621,0.030402133,0.062676895,1.173351109,27.65245855,0.519958077,-0.009712951
CSBR,MD,0.00E+00,-481,-31.36956522,-0.071290944,0.67892124,-0.02979903,0,0.020839805
DGTC,NY,0.00E+00,-0.047470771,-0.04512764,-0.195085847,9.716111161,-1.219007002,0,-0.069552745
MRC,TX,0.00E+00,0.035249049,0.009774464,0.005036017,2.718661891,13.39846051,0.16052749,-0.201802215
ODFL,NC,0.00E+00,0.240406444,0.206292002,0.129465953,1.40769468,1.247572483,0.007888181,0.17388398
ABBV,IL,0.00E+00,1.138768962,0.190149629,0.238864493,1.5694664,5.185817608,0.856411622,2.043215357
EIGI,MA,0.00E+00,-0.996287996,-0.070694213,-0.199041902,0.325370077,556.9705506,0.302990711,0.129623168
HSIC,NY,0.00E+00,0.203388159,0.173295669,0.065727665,1.66793524,0.864546794,0,0.174932799
KORS,Unknown,0.00E+00,0.351201826,0.259592635,0.143000367,1.498016367,1.834696735,0,0.137700486
ARMK,PA,0.00E+00,0.161376526,0.04565021,0.025077763,1.070485115,21.87011373,0.244353468,-1.052440015
CVGI,OH,0.00E+00,0.249551622,0.090365918,0.02933068,2.499501948,16.47079546,0,-0.225256447
LB,MO,0.00E+00,8.677198616,0.311410079,0.123408199,1.71646714,3.582987272,1.103315913,4.468526838
CBI,Unknown,0.00E+00,0.154787132,0.129002592,0.041183548,0.837377298,-0.969404012,0.045441852,0.110745241
CLH,MA,0.00E+00,0.099642528,0.059728339,0.046586799,2.173705756,33.08235782,0,0.192954485
CUB,CA,0.00E+00,0.110458089,0.103927945,0.052012647,2.233435347,-2.393140615,0.598426545,0.072588283
FAST,MN,0.00E+00,0.424650271,0.362738246,0.204273894,5.146210788,0.40638339,0.630637663,0.278972933
MEET,PA,0.00E+00,-0.06185225,-0.049154352,-0.173805426,2.518304817,2.158096994,0,0.020135791
FLS,TX,0.00E+00,0.270328709,0.179041209,0.109817715,1.833319145,3.12150135,3.674433058,0.154244257
HRL,MN,0.00E+00,0.256406475,0.22587007,0.097474677,1.999057679,0.537090359,0.330659202,0.15529818
MIC,NY,0.00E+00,0.066719953,0.033971103,0.120012863,1.081364251,114.2107327,2.585203633,0.11371588
TLCC,NY,0.00E+00,23.43610537,-0.577716133,-0.241932283,0.507276617,29.8082408,0,0.080658269
ARAY,CA,0.00E+00,-0.500841779,-0.110491648,-0.0662667,1.40335293,-7.424067796,0,0.063141067
BA,WA,0.00E+00,3.442051042,0.458936683,0.074381383,1.186086446,2.223116389,0.449997406,0.136002246
ELY,CA,0.00E+00,0.140990523,0.13892517,0.08525776,1.606634531,0.123480547,0.064313818,0.189515513
LFUS,IL,0.00E+00,0.167080245,0.117872751,0.138034527,3.142309611,2.573667868,0.257480872,0.173363304
TEN,IL,0.00E+00,1.35825507,0.18077957,0.038832832,1.2909643,7.245093054,0.147640658,-0.133594546
ATVI,CA,0.00E+00,0.164008633,0.122701827,0.294024933,2.321832579,1.778999242,0.195703539,0.491498443
AVP,NY,0.00E+00,0.362838114,0.132442521,0.048224828,1.392965082,21.38858576,1.128904673,-0.004326739
JOUT,WI,0.00E+00,0.095506722,0.089999525,0.041763277,2.900632431,0.832325068,0.119717081,0.152731988
LG,MO,0.00E+00,0.086158081,0.046960734,0.112220856,0.793680034,9.687813784,0.663055255,0.238039974
NE,TX,0.00E+00,0.005306787,0.023588074,-0.137434915,1.905124537,-1.202402417,0.165182479,-0.008391611
NUAN,CA,0.00E+00,-0.023771654,-0.010576773,-0.022083426,1.573025846,61.22175796,0,-0.0593047
VZ,NY,0.00E+00,0.487718732,0.113251594,0.136026581,1.02560992,7.456731551,1.565404563,1.545126732
DAN,OH,0.00E+00,0.226341716,0.10496429,0.043595852,2.074334454,6.09967103,0.827391246,0.400342354
OC,OH,0.00E+00,0.111273448,0.07300974,0.077569164,1.634035,5.456817743,0.230086039,0.292981533
TWI,IL,0.00E+00,0.007478804,0.006982195,0.002890011,2.440367481,0.652058011,0.025250654,-0.235332615
UNH,MN,0.00E+00,0.271497364,0.172364828,0.070425667,0.76095676,2.159560211,0.181177592,0.177166454
ARTX,MI,0.00E+00,0.004641402,0.004360096,0.002748477,1.825189059,-4.217902009,0,0.005947333
ENS,PA,0.00E+00,0.172167574,0.124160256,0.082477872,2.518424842,2.622048051,0.113940647,0.1813219
PERF,NV,0.00E+00,-0.135091152,-0.083494997,-0.024277033,4.083276838,0.143956899,0,0.112699718
SO,GA,0.00E+00,0.151164272,0.066949701,0.166559977,0.867120972,11.96838083,0.996919713,0.214263488
SSI,TX,0.00E+00,0.014756693,0.03622329,0.011623904,2.522750842,3.410334386,0.953823845,0.468880729
T,TX,0.00E+00,0.128074072,0.069654578,0.105023354,0.738002595,4.826031131,1.244569776,0.369613798
CAH,OH,0.00E+00,0.226765485,0.132735739,0.013296404,1.246814212,-0.865494021,0.584135731,0.210873003
DLPH,Unknown,0.00E+00,1.339464258,0.214470587,0.082007907,1.438267963,3.869224671,0.034303636,20.96187258
EPZM,MA,0.00E+00,-0.619194381,-0.616518169,-23.72281313,10.08459948,-0.005644832,0,0.355353079
ADPT,CA,0.00E+00,0.045710709,0.031477384,0.012839789,1.793312725,-1.47599522,8.952551477,1.545152617
AMKR,AZ,0.00E+00,0.165164411,0.065678209,0.047323481,1.501909823,11.4383875,0,-1.926868183
ATI,PA,0.00E+00,0.003042829,0.018261123,-0.00286354,2.754778352,92.49297733,3.141424631,-0.009729056
BBY,MN,0.00E+00,0.352104655,0.257633667,0.037816067,1.238645279,58.25900753,0.317312324,0.177560706
LAKE,NY,0.00E+00,-0.010433094,-0.003196961,0.010693511,5.373458687,3.292136987,0,7.075187696
MYCC,TX,0.00E+00,-0.093073725,-0.018874164,-0.022705452,0.635289099,-4.295493379,3.241990064,0.173002003
ZAGG,UT,0.00E+00,0.104917289,0.104852647,0.040082074,1.62312323,-0.177445223,0,0.048195431
AMD,CA,0.00E+00,-0.246725323,-0.075080397,-0.028864145,1.82872872,-201.9618305,0,0.012104553
CKP,NJ,0.00E+00,-0.040656394,-0.029284556,-0.018472461,2.150243672,7.102618663,0.11432931,4.850560629
SJI,NJ,0.00E+00,-0.028626923,-0.01252377,-0.027460284,0.497114651,-44.91600996,25.01661891,-0.008302585
TR,IL,0.00E+00,0.129366124,0.127898986,0.172526626,4.290774062,0.088758513,0.306970695,1.297657992
ACY,CA,0.00E+00,-0.219289429,-0.044342705,-0.296608365,0.242177068,-17.99144025,0,-0.293428611
ADSK,CA,0.00E+00,-0.174693807,-0.088258104,-0.094208432,1.237058926,-41.67463984,0,1.577228785
BRKS,MA,0.00E+00,0.0027953,0.001185427,0.001641714,3.230556644,2.525207132,2.666748735,-0.223035965
CCF,MA,0.00E+00,0.220953169,0.157650193,0.139764918,3.064621736,2.197700777,0.239562968,0.157900466
IIN,MN,0.00E+00,0.034379391,0.025950486,0.00910769,1.677792807,-0.349596317,0,-9.77E-04
ACM,CA,0.00E+00,0.07966382,0.056071758,0.022577007,1.368028681,7.921873219,0,0.16591519
CSWI,SC,0.00E+00,0.176241501,0.152794241,0.139819376,3.590373128,1.36833413,0.058198071,0.086542857
ETN,OH,0.00E+00,0.134818863,0.087370585,0.094102379,1.501292181,4.606458077,0.472280285,0.254778676
GM,MI,0.00E+00,0.106349353,0.031260664,0.031337833,1.099950691,5.716579911,0.329271759,2.970351328
INFU,MI,0.00E+00,-0.19453965,-0.108944725,-0.140144923,1.212609368,-15.90408403,0,0.244491861
IR,NJ,0.00E+00,0.106601983,0.069601889,0.053263614,1.353825253,4.595279346,0.293600762,0.059931901
PRGO,MI,0.00E+00,0.278302065,0.153112846,0.158149166,2.382393197,3.064860531,0.080322123,0.322097866
SAIC,VA,0.00E+00,0.489676786,0.147509617,0.046414384,1.511362812,6.022015376,0.381007893,1.369978073
SHO,CA,0.00E+00,0.045170656,0.03118736,0.092951945,2.33870733,76.09682332,0.662751026,0.450775244
SIRI,NY,0.00E+00,-1.013009413,0.124349202,0.142114512,0.418540414,10.93208844,0.062356371,-0.178435283
VLRX,NJ,0.00E+00,12.14908822,12.14908822,-2.435218573,3.017737003,0,0,0.104027887
SHLD,IL,0.00E+00,-0.014078616,-1.288848421,-0.038833158,1.160855657,2.02128823,0,0.227376514
TDW,LA,0.00E+00,-0.134086746,-0.096923027,-0.377641936,4.315001105,-2.859606954,0,0.81371363
USM,IL,0.00E+00,0.048098458,0.037474663,0.041429858,1.85146827,2.294351096,0.344385095,0.05384284
CST,TX,0.00E+00,0.238390313,0.139741066,0.025270537,1.409507752,3.745116574,0.06095686,0.792261777
DNKN,MA,0.00E+00,-0.30485087,0.088782027,0.252542208,1.432053825,20.49321358,2.523398376,-0.163943764
GIII,NY,0.00E+00,0.268515169,0.231904825,0.072651198,2.256160431,0.666740717,0,0.274363448
GXP,MO,0.00E+00,0.084492695,0.041295637,0.127832968,0.902873925,14.06032249,0.86702463,0.214631294
NOW,CA,0.00E+00,-0.191338874,-0.076326978,-0.077083288,1.187534169,-7.875197981,0,0.155576466
PIR,TX,0.00E+00,-0.290208577,-0.023129292,4.60E-04,2.157203837,3.854907518,0.709884789,-0.031103039
RICK,TX,0.00E+00,0.116412682,0.06298752,0.109183736,0.956563057,7.38807601,0.067518088,0.179646254
ALXN,CT,0.00E+00,0.139814003,0.129655709,0.245512579,3.822175451,3.198584567,0,0.147505041
LPTH,FL,0.00E+00,0.015489449,0.01281009,0.013256518,3.323016966,3.598024064,0,-0.004871805
SATS,CO,0.00E+00,0.157467509,0.08599678,0.365372577,17.06980815,5.277825936,0,0.545903598
FELE,IN,0.00E+00,0.159111887,0.119865384,0.095836493,2.989147368,2.241844874,0.261115267,0.149874673
FIX,TX,0.00E+00,0.152366415,0.140167788,0.035734141,1.373560662,0.392091855,0.286658736,0.40785806
FOE,OH,0.00E+00,-0.015947423,-0.00645837,0.008489127,2.133506227,5.638222817,0.009466899,0.178993652
SRE,CA,0.00E+00,0.116349282,0.055063453,0.13896909,0.701183516,11.00180307,0.771125515,0.115757743
TSCO,TN,0.00E+00,0.403234884,0.368917047,0.089530509,2.123600699,0.201804408,0.200452224,0.179506614
ABMD,MA,0.00E+00,0.202054545,0.195006928,0.205125038,4.696525274,0.178864281,0,-1.109819204
BV,TX,0.00E+00,-0.010843873,-0.0049955,-0.005377544,1.629881118,3.207922612,0,-0.111922319
CPS,GA,0.00E+00,0.172532011,0.085787616,0.036929502,1.820814663,6.527237711,0.029274921,0.375214101
EFX,GA,0.00E+00,0.224579457,0.131748538,0.208004271,0.913610883,3.465102945,0.309232357,0.099176971
FEIM,NY,0.00E+00,0.06601626,0.062334112,0.082825211,7.594535498,0.758855578,0.152287936,0.368844387
NANO,CA,0.00E+00,0.157292492,0.150290182,0.145134996,5.426825903,0.520579276,0,-0.727274293
NKE,OR,0.00E+00,0.341724954,0.289118981,0.129625426,2.827692347,0.449138578,0.317041094,0.728508175
RGC,TN,0.00E+00,-0.303985556,0.138129089,0.064927544,0.838077765,13.68772939,1.945590756,16.90134975
T,NY,0.00E+00,0.128074072,0.069654578,0.105023354,0.738002595,4.826031131,1.244569776,0.369613798
ADBE,CA,0.00E+00,0.129707225,0.104185731,0.193481722,2.818282999,2.381993438,0,0.088258045
BAH,VA,0.00E+00,1.06020646,0.179014698,0.064254908,1.434504943,4.39162047,0.981319226,1.526284309
CSU,TX,0.00E+00,-0.289062754,-0.149937263,-0.039058653,1.14264092,-2.499132787,0,0.398860574
ESV,Unknown,0.00E+00,0.049012234,0.057169959,0.209808313,2.741816451,1.500757109,0.192514354,-0.171623822
FTR,CT,0.00E+00,-0.122743082,-0.012224626,-0.024234736,1.419058757,13.49302688,2.578697903,5.542666005
NDLS,CO,0.00E+00,-0.13695855,-0.137440686,-0.024550629,0.62905511,1.526885454,0,0.807168661
PCRX,NJ,0.00E+00,-0.162392662,-0.095844705,-0.142552741,6.189321677,-4.697035729,0,0.10955268
WEC,WI,0.00E+00,0.159582704,0.073552774,0.188223591,0.745570517,7.686181029,0.635073933,0.184022882
CHRW,MN,0.00E+00,0.638300794,0.360064899,0.059376449,1.352960851,1.330556656,0.474612421,0.180683577
CSGP,DC,0.00E+00,0.040767538,0.034829398,0.09224591,4.581087936,25.98374316,0,0.328225028
EMC,NV,0.00E+00,0.14338458,0.113734543,0.135294628,1.210605693,1.902099541,0.389827546,0.106863235
LOPE,AZ,0.00E+00,0.378193842,0.31882764,0.248170709,1.566021669,0.443555007,0,0.35328974
PPSI,NJ,0.00E+00,0.034414811,0.03086509,0.016981471,1.232949588,13.80482075,0,2.372005191
SSP,OH,0.00E+00,0.011568253,0.009537244,-6.04E-04,2.77533277,-0.507757269,0.169568644,0.117249221
TDC,OH,0.00E+00,0.127052836,0.097979903,0.074527556,1.783122129,5.080373571,0,0.182796383
WHR,MI,0.00E+00,0.121157974,0.07256218,0.03153469,1.00752902,-28.80059228,0.517843705,0.087440827
AAC,Unknown,0.00E+00,-0.15521229,-0.069861643,-0.085874111,2.127806449,-7.871217482,0,-1.109786077
ALV,UT,0.00E+00,0.192184878,0.139289632,0.072329328,1.55653497,22.35039776,0.54028271,0.15430882
BMS,WI,0.00E+00,0.191581939,0.096946845,0.065192466,2.335031536,7.175545638,0.600728523,0.09369444
DVA,CO,0.00E+00,0.248772794,0.09422208,0.114275693,1.940721873,7.162156428,0,0.157120319
ELMD,MN,0.00E+00,0.066971614,0.062601674,0.045767561,5.042201616,0.5957392,0,0.58525743
ETEC,UT,0.00E+00,-2.861094404,-0.585969538,-0.049017044,0.817247793,-1.202455453,0,1.087363934
OMCL,CA,0.00E+00,0.040279247,0.038643365,0.03415825,1.882820536,-91.42761077,0,0.168352969
PFE,NY,0.00E+00,0.152806166,0.100528729,0.209565126,1.850083674,3.587010024,0.692154876,0.188246297
CAR,Unknown,0.00E+00,0.417349483,0.015833049,0.023444109,1.228126932,61.77465771,0,-0.095660877
ETR,LA,0.00E+00,0.092465713,0.0391819,0.072517271,1.068468479,-4.546897486,1.008082483,0.0832637
RAI,NC,0.00E+00,0.366461075,0.205454861,0.351314911,1.08624109,2.198138297,0.805777415,1.428322142
SAFM,MS,0.00E+00,0.163142891,0.172660526,0.051322839,3.228495438,0.190300173,0.152511858,0.13034398
IGT,NV,0.00E+00,0.269801863,0.093112292,0.161758866,2.016701034,7.493597298,0.434005401,0.910520205
MNI,CA,0.00E+00,0.08014801,-0.143425303,-0.079893808,1.079572353,-9.077493759,0,0.043853832
NBIX,CA,0.00E+00,-0.383035326,-0.191979119,-0.881924938,10.21705669,-2.598174573,0,0.118897358
WIFI,CA,0.00E+00,-0.088123114,-0.071028557,-0.048607772,1.536526838,-4.400367708,0,0.087613311
ALKS,MA,0.00E+00,-0.097993477,-0.076222704,-0.167579561,4.109575257,-3.716385679,0,0.14561111
ARW,NY,0.00E+00,0.160873353,0.103037834,0.029532748,1.606407841,3.814506302,0,0.128355957
BCPC,NY,0.00E+00,0.199654047,0.160072163,0.169247711,3.699292147,2.02239464,0.119032837,0.186928914
ISDR,NC,0.00E+00,0.16780384,0.158462231,0.136237805,3.679824509,0.32460162,0.33544008,1.046885939
RS,CA,0.00E+00,0.129336608,0.090069662,0.055561407,3.976004365,3.57149651,0.242437587,0.111596947
WDC,CA,0.00E+00,0.146190823,0.116235929,0.080323588,2.229496365,7.690059745,0.511947976,0.142735276
AKS,OH,0.00E+00,0.210808844,-0.100989945,-0.021216283,1.836541941,16.18036272,1.036279494,0.122732725
CLC,TN,0.00E+00,0.177442567,0.135949701,0.139376164,3.165938854,1.731249779,0.311399022,0.115957728
CSL,NC,0.00E+00,0.167575147,0.121018877,0.101550463,2.146736677,2.409802107,0.248753409,0.11707367
RGS,MN,0.00E+00,-0.016441013,-0.012200962,-0.006579882,1.471655051,-0.140393677,0.425248262,-0.103289011
FIVE,PA,0.00E+00,0.452229027,0.372390441,0.084855199,1.866193339,0.510718391,2.483171036,-0.1101211
TJX,MA,0.00E+00,0.701172715,0.546927569,0.093790899,1.568128944,0.408657831,0.179537651,0.490277871
USG,IL,0.00E+00,-2.153602389,0.006002867,0.013872569,2.195600286,25.53573115,0,-0.187178326
AE,TX,0.00E+00,0.023176411,0.022096304,0.001726692,1.769387203,0.438275784,3.147912158,0.025884005
PRXL,MA,0.00E+00,0.229653004,0.138657092,0.065745877,1.518669556,2.989219275,0,0.188270699
