ticker,company_name,location,fiscal_year,num_shs_outstand,revenue,pretax_income,net_income,total_current_assets,total_assets,st_debt,total_current_liabilities,lt_debt,total_liabilities,retained_earnings,cash_operating_activities,dividends_paid,ROE,ROTC,NPM,CURRENT_RATIO,DEBT_EBIT,DIV_PAYOUT_RATIO,EPS,REPS
MHH,Mastech Holdings Inc,PA,2015,8676000.0,123470000.0,4425000,2753000,20842000.0,38477000.0,1800000.0,11936000.0,10738000.0,22674000.0,6777000.0,3027000,0.0,0.2800101246598747,0.1561342225044988,0.03583866526281688,1.7461461126005362,2.8334463276836157,0.0,0.3173121254034117,0.7811203319502075
MHH,Mastech Holdings Inc,PA,2016,8786000.0,132008000.0,4020000,2520000,22684000.0,39406000.0,1800000.0,12257000.0,8077000.0,20334000.0,9297000.0,2292000,0.0,0.21078020134228187,0.13886490034198073,0.030452699836373553,1.850697560577629,2.4569651741293534,0.0,0.28681994081493284,1.058160710220806
MHH,Mastech Holdings Inc,PA,2017,9924000.0,147882000.0,2948000,1626000,34673000.0,98604000.0,4003000.0,20109000.0,34149000.0,71451000.0,10923000.0,3357000,0.0,0.10856995543770485,0.04514202587856979,0.019934812891359326,1.724252822119449,12.941655359565807,0.0,0.16384522370012092,1.100665054413543
MHH,Mastech Holdings Inc,PA,2018,10950000.0,177164000.0,9414000,6691000,40695000.0,92584000.0,4575000.0,17906000.0,34129000.0,58308000.0,17614000.0,-471000,0.0,0.2746528182985179,0.12899424499862977,0.053137206204420764,2.2727018876354297,4.111323560654345,0.0,0.6110502283105023,1.6085844748858447
MHK,Mohawk Industries Inc,GA,2009,68452000.0,5344024000.0,-77713000,-5499000,2359000000.0,6391446000.0,52907000.0,884022000.0,1801572000.0,3157164000.0,1998616000.0,672205000,0.0,-0.024027898618611487,-0.015271497325183871,-0.01454203798485935,2.6684856259233367,-23.863176045191924,0.0,-0.08033366446561094,29.197335359083738
MHK,Mohawk Industries Inc,GA,2010,68578000.0,5319072000.0,192648000,185471000,2248613000.0,6098926000.0,350588000.0,1048914000.0,1302994000.0,2791929000.0,2180843000.0,319712000,0.0,0.058254664276986036,0.03883578912864809,0.036218347862183475,2.14375344403831,8.583437149620032,0.0,2.7045262329026802,31.800912829187205
MHK,Mohawk Industries Inc,GA,2011,68736000.0,5642258000.0,199874000,173922000,2398164000.0,6206228000.0,386255000.0,1101346000.0,1200184000.0,2756720000.0,2354765000.0,300993000,0.0,0.05794275589446379,0.03968945662057206,0.03542447013234772,2.1774846415204667,7.937195433122867,0.0,2.5302898044692737,34.25810346834265
MHK,Mohawk Industries Inc,GA,2012,68988000.0,5787980000.0,304492000,250258000,2550046000.0,6303684000.0,55213000.0,828649000.0,1327729000.0,2584067000.0,2605023000.0,587590000,0.0,0.08186111634611844,0.05967437123216018,0.05260764549981168,3.077353620169698,4.54180076980676,0.0,3.6275584159563983,37.760523569316405
MHK,Mohawk Industries Inc,GA,2013,71773000.0,7348754000.0,445571000,348786000,3085718000.0,8494177000.0,127218000.0,1320811000.0,2132790000.0,4023871000.0,2953809000.0,525163000,0.0,0.09967348991321846,0.06620359763303763,0.0606321833606078,2.336229786093544,5.072161339045853,0.0,4.859571147924707,41.1548771822273
MHK,Mohawk Industries Inc,GA,2014,72837000.0,7803446000.0,663891000,531965000,2980486000.0,8285544000.0,851305000.0,1946724000.0,1402135000.0,3862731000.0,3487079000.0,662188000,0.0,0.150106052415058,0.09944065930395388,0.08507664434405005,1.5310264834665828,3.394292135305344,0.0,7.303499594986064,47.87510468580529
MHK,Mohawk Industries Inc,GA,2015,73516000.0,8071563000.0,748861000,615302000,3249972000.0,9934400000.0,2003003000.0,3259028000.0,1188964000.0,5051585000.0,4102707000.0,911873000,0.0,0.15336665427627302,0.09274070804635964,0.09277769373787952,0.9972212573810351,4.262429209158976,0.0,8.36963382120899,55.80699439577779
MHK,Mohawk Industries Inc,GA,2016,74104000.0,8959087000.0,1241125000,930362000,3471512000.0,10230596000.0,1382738000.0,2718320000.0,1128747000.0,4423413000.0,5032914000.0,1327553000,0.0,0.21372238484649098,0.1491975638407495,0.1385325312724388,1.2770799611524766,2.0235552422197602,0.0,12.55481485479866,67.91690057216884
MHK,Mohawk Industries Inc,GA,2017,74357000.0,9491290000.0,1317857000,971638000,4072967000.0,12094853000.0,1203683000.0,2655355000.0,1559895000.0,4998381000.0,6004506000.0,1193595000,0.0,0.18570593951473352,0.13365621878185202,0.1388490921676611,1.5338691060140734,2.097024183959261,0.0,13.067202818833465,80.75239721882271
MHK,Mohawk Industries Inc,GA,2018,74413000.0,9983634000.0,1049201000,861704000,4509296000.0,13099123000.0,1742373000.0,3266239000.0,1515601000.0,5659064000.0,6588197000.0,1181344000,0.0,0.14102052147704744,0.09807419737815354,0.1050920937205831,1.3805774776432465,3.1051952866991166,0.0,11.580019620227649,88.53556502224073
MIC,Macquarie Infrastructure Co Trust,NY,2010,45549803.0,840791000.0,1309000,90670000,125427000.0,2196742000.0,50400000.0,171286000.0,1089979000.0,1510047000.0,-269425000.0,98555000,0.0,0.00190623202440676,0.0007164460771703829,0.001556867283308218,0.7322665016405311,871.183346065699,0.0,1.9905684334134222,-5.914954231525436
MIC,Macquarie Infrastructure Co Trust,NY,2011,45995207.0,988791000.0,51606000,27343000,143313000.0,2168633000.0,36487000.0,148902000.0,1088079000.0,1474773000.0,-242082000.0,91042000,-27618000.0,0.07437523419710028,0.02837948863467636,0.05219100902010637,0.9624652455977757,21.79138084718831,1.0100574187177704,0.5944749851870436,-5.263200576529637
MIC,Macquarie Infrastructure Co Trust,NY,2012,46635049.0,1034046000.0,16536000,13321000,253910000.0,2223694000.0,108247000.0,245330000.0,1054887000.0,1526129000.0,-228761000.0,217911000,-112487000.0,0.02370531778400579,0.008886982795175361,0.015991551633099496,1.0349733012676803,70.33950169327528,8.44433601081,0.2856435296122451,-4.905344904859004
MIC,Macquarie Infrastructure Co Trust,NY,2013,51381003.0,1041019000.0,46123000,31254000,406550000.0,2500865000.0,164945000.0,271452000.0,832245000.0,1347597000.0,-197507000.0,155117000,-128970000.0,0.03999330597918264,0.021447989219040783,0.04430562746693384,1.4976865154797165,21.620232855625176,4.12651180648877,0.6082792895265201,-3.8439693362934158
MIC,Macquarie Infrastructure Co Trust,NY,2014,62990312.0,1350918000.0,1014909000,1042028000,256890000.0,6625188000.0,27655000.0,224332000.0,2364866000.0,3655020000.0,844521000.0,251615000,-240535000.0,0.34170087348594425,0.18925374937834358,0.7512735784111249,1.1451331062888932,2.3573748976509226,0.23083352846564584,16.54267087929331,13.407156960899004
MIC,Macquarie Infrastructure Co Trust,NY,2015,77997826.0,1639250000.0,-178968000,-108537000,216569000.0,7308804000.0,40099000.0,308790000.0,2746525000.0,4106362000.0,735984000.0,381156000,-341560000.0,-0.05588485287165232,-0.029882455795277593,-0.10917675766356566,0.7013471938858123,-15.57051539940101,3.1469452813326333,-1.391538784683563,9.43595530470298
MIC,Macquarie Infrastructure Co Trust,NY,2016,80892654.0,1651731000.0,226126000,156381000,244668000.0,7559253000.0,40016000.0,251009000.0,3039966000.0,4411719000.0,892365000.0,560320000,-396093000.0,0.07184227398337874,0.03631078587353288,0.13690243750344336,0.9747379576031139,13.62064512705306,2.5328716404166745,1.9331916097103206,11.031471411483174
MIC,Macquarie Infrastructure Co Trust,NY,2017,83204404.0,1814713000.0,221958000,451202000,307645000.0,8008951000.0,50835000.0,255965000.0,3530311000.0,4658248000.0,1343567000.0,529459000,-452949000.0,0.0662422184240143,0.0320200281339077,0.1223102496097179,1.2019026038716232,16.134340731129313,1.003871880000532,5.42281391739793,16.147787081078064
MIC,Macquarie Infrastructure Co Trust,NY,2018,85233989.0,1761533000.0,114079000,136521000,772000000.0,7444000000.0,361000000.0,521000000.0,2653000000.0,4327000000.0,1485000000.0,473160000,-378355000.0,0.03659897337183189,0.018606915674441362,0.06476120515482821,1.4817658349328215,26.420287695368998,2.7714051318112234,1.6017201776159977,17.422627022654073
MIC,Macquarie Infrastructure Co LLC,NY,2010,45549803.0,840791000.0,1309000,90670000,125427000.0,2196742000.0,50400000.0,171286000.0,1089979000.0,1510047000.0,-269425000.0,98555000,0.0,0.00190623202440676,0.0007164460771703829,0.001556867283308218,0.7322665016405311,871.183346065699,0.0,1.9905684334134222,-5.914954231525436
MIC,Macquarie Infrastructure Co LLC,NY,2011,45995207.0,988791000.0,51606000,27343000,143313000.0,2168633000.0,36487000.0,148902000.0,1088079000.0,1474773000.0,-242082000.0,91042000,-27618000.0,0.07437523419710028,0.02837948863467636,0.05219100902010637,0.9624652455977757,21.79138084718831,1.0100574187177704,0.5944749851870436,-5.263200576529637
MIC,Macquarie Infrastructure Co LLC,NY,2012,46635049.0,1034046000.0,16536000,13321000,253910000.0,2223694000.0,108247000.0,245330000.0,1054887000.0,1526129000.0,-228761000.0,217911000,-112487000.0,0.02370531778400579,0.008886982795175361,0.015991551633099496,1.0349733012676803,70.33950169327528,8.44433601081,0.2856435296122451,-4.905344904859004
MIC,Macquarie Infrastructure Co LLC,NY,2013,51381003.0,1041019000.0,46123000,31254000,406550000.0,2500865000.0,164945000.0,271452000.0,832245000.0,1347597000.0,-197507000.0,155117000,-128970000.0,0.03999330597918264,0.021447989219040783,0.04430562746693384,1.4976865154797165,21.620232855625176,4.12651180648877,0.6082792895265201,-3.8439693362934158
MIC,Macquarie Infrastructure Co LLC,NY,2014,62990312.0,1350918000.0,1014909000,1042028000,256890000.0,6625188000.0,27655000.0,224332000.0,2364866000.0,3655020000.0,844521000.0,251615000,-240535000.0,0.34170087348594425,0.18925374937834358,0.7512735784111249,1.1451331062888932,2.3573748976509226,0.23083352846564584,16.54267087929331,13.407156960899004
MIC,Macquarie Infrastructure Co LLC,NY,2015,77997826.0,1639250000.0,-178968000,-108537000,216569000.0,7308804000.0,40099000.0,308790000.0,2746525000.0,4106362000.0,735984000.0,381156000,-341560000.0,-0.05588485287165232,-0.029882455795277593,-0.10917675766356566,0.7013471938858123,-15.57051539940101,3.1469452813326333,-1.391538784683563,9.43595530470298
MIC,Macquarie Infrastructure Co LLC,NY,2016,80892654.0,1651731000.0,226126000,156381000,244668000.0,7559253000.0,40016000.0,251009000.0,3039966000.0,4411719000.0,892365000.0,560320000,-396093000.0,0.07184227398337874,0.03631078587353288,0.13690243750344336,0.9747379576031139,13.62064512705306,2.5328716404166745,1.9331916097103206,11.031471411483174
MIC,Macquarie Infrastructure Co LLC,NY,2017,83204404.0,1814713000.0,221958000,451202000,307645000.0,8008951000.0,50835000.0,255965000.0,3530311000.0,4658248000.0,1343567000.0,529459000,-452949000.0,0.0662422184240143,0.0320200281339077,0.1223102496097179,1.2019026038716232,16.134340731129313,1.003871880000532,5.42281391739793,16.147787081078064
MIC,Macquarie Infrastructure Co LLC,NY,2018,85233989.0,1761533000.0,114079000,136521000,772000000.0,7444000000.0,361000000.0,521000000.0,2653000000.0,4327000000.0,1485000000.0,473160000,-378355000.0,0.03659897337183189,0.018606915674441362,0.06476120515482821,1.4817658349328215,26.420287695368998,2.7714051318112234,1.6017201776159977,17.422627022654073
MICT,Micronet Enertec Technologies Inc,NJ,2010,6483000.0,11106000.0,2526000,1619000,8794000.0,9284000.0,349000.0,4433000.0,561000.0,5239000.0,2321000.0,2938000,0.0,0.6244746600741656,0.5097880928355196,0.22744462452728256,1.9837581773065645,0.3602533650039588,0.0,0.24973006324232608,0.35801326546351997
MICT,Micronet Enertec Technologies Inc,NJ,2011,3241500.0,10146000.0,1282000,1359000,12074000.0,12578000.0,1766000.0,4111000.0,4586000.0,8966000.0,3501000.0,-1944000,0.0,0.3549280177187154,0.12866318747490968,0.1263552138773901,2.936998297251277,4.954758190327613,0.0,0.41925034706154557,1.080055529847293
MICT,Micronet Enertec Technologies Inc,NJ,2012,3241500.0,17788000.0,4432000,5417000,33984000.0,37931000.0,6360000.0,14554000.0,5311000.0,21063000.0,8918000.0,3993000,0.0,0.2627460279819777,0.15529626125652615,0.24915673487744547,2.3350281709495673,2.6333483754512637,0.0,1.671139904365263,2.7511954342125557
MICT,Micronet Enertec Technologies Inc,NJ,2013,5089122.0,35571000.0,2297000,-495000,39210000.0,42829000.0,5058000.0,12774000.0,4172000.0,17231000.0,8423000.0,3578000,0.0,0.08973357293538557,0.06595268175031584,0.06457507520170926,3.0695162047909816,4.018284719198955,0.0,-0.09726628679760477,1.6550988559519697
MICT,Micronet Enertec Technologies Inc,NJ,2014,5834371.0,34238000.0,-2132000,-2139000,37057000.0,44933000.0,10416000.0,20623000.0,3975000.0,24684000.0,6284000.0,-2014000,0.0,-0.10528915008148551,-0.0615473441108545,-0.062269992406098484,1.7968772729476798,-6.75,0.0,-0.3666204977366026,1.077065548282754
MICT,Micronet Enertec Technologies Inc,NJ,2015,5861630.0,23587000.0,-3131000,-2467000,33534000.0,40143000.0,12049000.0,20243000.0,2375000.0,22687000.0,3817000.0,-2076000,0.0,-0.179365261228231,-0.0982120451693852,-0.1327426124560139,1.6565726423949019,-4.606834877036091,0.0,-0.42087269240808445,0.6511840563119815
MICT,Micronet Enertec Technologies Inc,NJ,2016,5966622.0,13284000.0,-6307000,-5807000,26647000.0,31916000.0,6126000.0,19619000.0,1281000.0,20958000.0,-1990000.0,-4496000,0.0,-0.5755612338017887,-0.3434249931935747,-0.47478169226136707,1.3582241704470157,-1.1744093863960678,0.0,-0.9732475092271641,-0.3335220498298702
MICT,Micronet Enertec Technologies Inc,NJ,2017,7128655.0,18366000.0,-5070000,-8157000,25308000.0,29732000.0,3789000.0,22246000.0,1379000.0,23758000.0,-10147000.0,-3762000,0.0,-0.8486776029460997,-0.4550350026925148,-0.2760535772623326,1.1376427222871528,-1.0193293885601578,0.0,-1.1442551224599873,-1.4234101664339205
MICT,Micronet Enertec Technologies Inc,NJ,2018,9166443.0,14162000.0,-10354000,-2610000,7868000.0,10143000.0,5810000.0,8552000.0,477000.0,9139000.0,-12757000.0,-5315000,0.0,-10.312749003984063,-1.4201069812097107,-0.7311114249399803,0.9200187090739008,-0.607204944948812,0.0,-0.28473422024224665,-1.3917066849158393
MIK,Michaels Stores Inc,TX,2013,174797000.0,4569792000.0,379335000,243430000,1276000000.0,1811000000.0,16000000.0,826000000.0,3678000000.0,4593000000.0,-2888000000.0,448989000,-766198000.0,-0.13635334291876347,0.4159375,0.08300924856098484,1.5447941888619854,9.738094296597994,3.1475085240110094,1.3926440385132468,-16.522022689176588
MIK,Michaels Stores Inc,TX,2014,203229000.0,4738144000.0,351034000,217395000,1423778000.0,1961108000.0,24900000.0,889632000.0,3089781000.0,4072633000.0,-2671350000.0,441997000,-530000.0,-0.1662466700607381,0.3499296221126126,0.07408681542815077,1.6004123053127586,8.872875561911382,0.00243795855470457,1.0697046189274169,-13.144531538313922
MIK,Michaels Stores Inc,TX,2015,206845000.0,4912782000.0,572120000,362912000,1507723000.0,2031287000.0,24900000.0,912860000.0,2744942000.0,3755382000.0,-2308438000.0,504047000,-492000.0,-0.3318378627627828,0.5470921743021974,0.1164554014405687,1.6516475691781873,4.841365447808152,0.0013557005555065692,1.7545118325316058,-11.160231090913486
MIK,Michaels Stores Inc,TX,2016,204735000.0,5197292000.0,581773000,378159000,1542805000.0,2147640000.0,31125000.0,1024224000.0,2723187000.0,3846066000.0,-1930279000.0,564417000,-415000.0,-0.3425365603211444,0.5509808824058657,0.11193771679559278,1.5063160011872403,4.734341401199437,0.0010974219838745078,1.8470657191003004,-9.428182772852711
MIK,Michaels Stores Inc,TX,2017,184281000.0,5361960000.0,605741000,390498000,1676982000.0,2300215000.0,24900000.0,957945000.0,2701764000.0,3809710000.0,-1539781000.0,523610000,-408000.0,-0.40128718544943837,0.4976638412578697,0.11297007064580862,1.7506036359081159,4.501369397151588,0.001044819691778191,2.119035603236362,-8.355614523472306
MIK,Michaels Stores Inc,TX,2018,170610000.0,5271944000.0,417054000,319545000,1515524000.0,2128336000.0,24900000.0,932553000.0,2681000000.0,3754531000.0,-1628185000.0,444256000,-317000.0,-0.2564600186324518,0.38626661912281596,0.07910819993535591,1.625134442760894,6.488128635620328,0.000992035550548436,1.8729558642518023,-9.543315163237795
MIND,Mitcham Industries Inc,TX,2010,9870000.0,71363000.0,6794000,4729000,44754000.0,137971000.0,3177000.0,15599000.0,23343000.0,43256000.0,14976000.0,30137000,0.0,0.07173098242094705,0.0560399224646348,0.0952033967181873,2.8690300660298735,3.903444215484251,0.0,0.47912867274569404,1.5173252279635259
MIND,Mitcham Industries Inc,TX,2011,11432000.0,112834000.0,34330000,24321000,65278000.0,198229000.0,1399000.0,23981000.0,12784000.0,42795000.0,39297000.0,35958000,0.0,0.22086544771414235,0.20239716537847033,0.3042522643883936,2.7220716400483718,0.41313719778619284,0.0,2.127449265220434,3.4374562631210637
MIND,Mitcham Industries Inc,TX,2012,12715000.0,104685000.0,13524000,17051000,57878000.0,190407000.0,145000.0,9480000.0,4238000.0,14094000.0,56348000.0,44257000,0.0,0.07670449711592452,0.07484393677779254,0.1291875626880642,6.105274261603376,0.3240905057675244,0.0,1.3410145497443964,4.431616201337004
MIND,Mitcham Industries Inc,TX,2013,12763000.0,92108000.0,6026000,4768000,62160000.0,205419000.0,75000.0,12438000.0,22125000.0,34971000.0,61116000.0,21215000,0.0,0.03535389092274477,0.03127984718242598,0.06542319885351978,4.997588036661843,3.684035844673083,0.0,0.37357987933871345,4.788529342631043
MIND,Mitcham Industries Inc,TX,2014,12479000.0,83146000.0,-10186000,-9192000,54149000.0,179611000.0,3218000.0,10000000.0,23137000.0,33137000.0,51924000.0,25205000,0.0,-0.06954135204882778,-0.058936868233919075,-0.12250739662761889,5.4149,-2.5873748281955624,0.0,-0.7365974837727381,4.160910329353314
MIND,Mitcham Industries Inc,TX,2015,12041000.0,51819000.0,-27759000,-38736000,42884000.0,134759000.0,3218000.0,12456000.0,17266000.0,29722000.0,13188000.0,15047000,0.0,-0.26427830193170027,-0.22115024577560727,-0.5356915417124993,3.442838792549775,-0.7379228358370258,0.0,-3.2170085541068016,1.095257868947762
MITK,Mitek Systems Inc,CA,2010,16867236.0,5118901.0,-680015,-682353,2707320.0,3008456.0,9193.0,1287480.0,679801.0,2006997.0,-15494338.0,-806064,0.0,-0.6790243035411335,-0.4022679128020714,-0.1328439444326038,2.1028054804734833,-1.0132041204973419,0.0,-0.04045434592840226,-0.9186056328375319
MJN,Mead Johnson Nutrition Co,IL,2010,204700000.0,3141600000.0,634300000,452700000,1449000000.0,2293100000.0,1200000.0,976100000.0,1532500000.0,2651400000.0,474000000.0,529800000,-179600000.0,-1.7703042143455205,0.5396460779309171,0.20190348866819455,1.484479049277738,2.4179410373640233,0.39673072675060744,2.2115290669272105,2.315583781143136
MJN,Mead Johnson Nutrition Co,IL,2011,204300000.0,3677000000.0,721900000,508500000,1889700000.0,2766800000.0,0.0,1200100000.0,1531900000.0,2934800000.0,770000000.0,656300000,-205700000.0,-4.297023809523809,0.5292910037392771,0.19632852869186837,1.574618781768186,2.1220390635822137,0.40452310717797446,2.488986784140969,3.768967205090553
MJN,Mead Johnson Nutrition Co,IL,2012,203600000.0,3901300000.0,770300000,580400000,2015000000.0,3258200000.0,187000000.0,1369900000.0,1523200000.0,3192900000.0,1124800000.0,692700000,-236700000.0,11.796324655436447,0.4338496198254013,0.197447004844539,1.4709102854222935,2.220173958198105,0.4078221915920055,2.850687622789784,5.524557956777996
MJN,Mead Johnson Nutrition Co,IL,2013,202400000.0,4200700000.0,924300000,683800000,2118100000.0,3474100000.0,507600000.0,1781300000.0,1009100000.0,3123900000.0,1432300000.0,806600000,-267700000.0,2.6393489434608797,0.49509882693234775,0.22003475611207657,1.1890753943748948,1.6409174510440334,0.39148873939748463,3.3784584980237153,7.076581027667984
MJN,Mead Johnson Nutrition Co,IL,2014,202100000.0,4409300000.0,928000000,719800000,2331300000.0,3763800000.0,4100000.0,1205300000.0,1492800000.0,3114000000.0,1775000000.0,793400000,-296600000.0,1.428131732840874,0.43229142404621046,0.21046424602544622,1.9342072513067285,1.6130387931034482,0.4120589052514587,3.561603166749134,8.782780801583375
MJN,Mead Johnson Nutrition Co,IL,2015,199000000.0,4071300000.0,871200000,653500000,2602400000.0,3998100000.0,3000000.0,1253300000.0,2981000000.0,4590600000.0,640400000.0,909900000,-326000000.0,-1.4703797468354431,0.36429019443863686,0.2139857048117309,2.0764382031437005,3.4251606978879705,0.49885233358837033,3.2839195979899496,3.2180904522613067
MJN,Mead Johnson Nutrition Co,IL,2016,185500000.0,3742700000.0,713300000,544900000,2817300000.0,4227100000.0,4500000.0,1308800000.0,2973300000.0,4619900000.0,812400000.0,691600000,-308800000.0,-1.8159368635437882,0.2759381044487427,0.19058433751035347,2.1525825183374083,4.1746810598626105,0.5667094879794458,2.937466307277628,4.379514824797844
MKC,Mccormick & Co Inc,MD,2009,130800000.0,3192100000.0,416500000,299800000,970500000.0,3387800000.0,116100000.0,818200000.0,875000000.0,2044300000.0,591500000.0,415800000,-125400000.0,0.3100111648678824,0.1784031525743168,0.13047836847216565,1.1861403079931556,2.379591836734694,0.41827885256837893,2.2920489296636086,4.52217125382263
MKC,Mccormick & Co Inc,MD,2010,132900000.0,3336800000.0,462700000,370200000,1015900000.0,3419700000.0,100400000.0,834800000.0,779900000.0,1957000000.0,700900000.0,387500000,-138200000.0,0.31633280918848705,0.19748186086214256,0.13866578758091586,1.2169381887877335,1.9025286362653988,0.3733117233927607,2.785553047404063,5.273890142964635
MKC,Mccormick & Co Inc,MD,2011,132700000.0,3697600000.0,491400000,374200000,1222900000.0,4087800000.0,222400000.0,993300000.0,1029700000.0,2469300000.0,838800000.0,340000000,-148500000.0,0.3036144578313253,0.17118372465686615,0.13289701427953268,1.2311486962649754,2.548026048026048,0.3968466060929984,2.8198944988696306,6.321024868123587
MKC,Mccormick & Co Inc,MD,2012,132700000.0,4014200000.0,526100000,407800000,1285400000.0,4165400000.0,392600000.0,1187600000.0,779200000.0,2465200000.0,934600000.0,455000000,-164700000.0,0.30943418421362195,0.1831824512534819,0.13105973793034728,1.0823509599191647,2.2273332066147122,0.40387444825895047,3.07309721175584,7.042954031650339
MKC,Mccormick & Co Inc,MD,2013,132100000.0,4123400000.0,499400000,389000000,1370200000.0,4449700000.0,214100000.0,1063100000.0,1019000000.0,2502000000.0,970400000.0,465200000,-179900000.0,0.2564049905016173,0.15700452716297786,0.12111364408012805,1.288872166306086,2.4691629955947136,0.46246786632390746,2.9447388342165026,7.3459500378501135
MKC,Mccormick & Co Inc,MD,2014,129900000.0,4243200000.0,554400000,437900000,1416200000.0,4414300000.0,270800000.0,1122000000.0,1014100000.0,2604900000.0,982600000.0,503600000,-192400000.0,0.3063999115728971,0.17916814788482047,0.13065610859728508,1.262210338680927,2.3176406926406927,0.43936971911395295,3.3710546574287914,7.564280215550423
MKC,Mccormick & Co Inc,MD,2015,128000000.0,4296300000.0,496200000,401600000,1357400000.0,4472600000.0,343000000.0,1238600000.0,1051400000.0,2785700000.0,1036700000.0,590000000,-204900000.0,0.29414903076649473,0.16103592639470354,0.11549472802178619,1.0959147424511546,2.8101571946795647,0.5102091633466136,3.1375,8.09921875
MKC,Mccormick & Co Inc,MD,2016,126600000.0,4411500000.0,589200000,472300000,1421800000.0,4635900000.0,393200000.0,1422700000.0,1054000000.0,2997800000.0,1056800000.0,658100000,-217800000.0,0.359685000915695,0.1909700839464558,0.13356001360081604,0.9993674000140578,2.4562118126272914,0.4611475756934152,3.730647709320695,8.347551342812006
MKC,Mccormick & Co Inc,MD,2017,126800000.0,4834100000.0,594800000,477400000,1617000000.0,10385800000.0,583200000.0,1947300000.0,4443900000.0,7814900000.0,1166500000.0,815300000,-237600000.0,0.23135866817067952,0.07828375888391682,0.12304255187108251,0.8303805268833769,8.451748486886348,0.4976958525345622,3.7649842271293377,9.199526813880126
MKC,Mccormick & Co Inc,MD,2018,131500000.0,5408900000.0,741300000,933400000,1479900000.0,10256400000.0,643500000.0,2001700000.0,4052900000.0,7074200000.0,1760200000.0,821200000,-273400000.0,0.23295204575450945,0.09409032061533774,0.1370518959492688,0.7393215766598391,6.335356805611763,0.2929076494536105,7.09809885931559,13.38555133079848
MKSI,MKS Instruments Inc,MA,2016,53472000.0,1295342000.0,127977000,104809000,998769000.0,2212242000.0,10993000.0,237300000.0,601229000.0,970450000.0,494744000.0,180098000,-36361000.0,0.10305832216667525,0.06902698685123197,0.09879784643746593,4.208887484197219,4.783843971963712,0.34692631357994064,1.9600725613405146,9.252393776181927
MKSI,MKS Instruments Inc,MA,2017,54137000.0,1915977000.0,447625000,339132000,1236253000.0,2414018000.0,2972000.0,289822000.0,389993000.0,825111000.0,795698000.0,355222000,-38178000.0,0.2817188167715291,0.22585969225055907,0.23362754354566886,4.265559550344694,0.8778888578609327,0.11257563426630339,6.264329386556329,14.6978591351571
MKSI,MKS Instruments Inc,MA,2018,54406000.0,2075108000.0,480950000,392896000,1464104000.0,2614246000.0,3986000.0,263285000.0,343842000.0,741059000.0,1084797000.0,413781000,-42405000.0,0.256754931568498,0.21654513814629797,0.23177106926482863,5.5609092808173655,0.7232103129223412,0.10792932480860075,7.221556445980223,19.938922177700988
MLAB,Mesa Laboratories Inc,CO,2010,3231000.0,34227000.0,9751000,6183000,17318000.0,50560000.0,5600000.0,9931000.0,1500000.0,14143000.0,31349000.0,8868000,-1488000.0,0.2677595628415301,0.22407335064457568,0.2848920442925176,1.7438324438626522,0.7281304481591632,0.24065987384764678,1.9136490250696379,9.702568864128752
MLAB,Mesa Laboratories Inc,CO,2013,3357000.0,52724000.0,13103000,9000000,26566000.0,97529000.0,0.0,10215000.0,16500000.0,33196000.0,48561000.0,12373000,-1989000.0,0.20367463043849968,0.16209963752427844,0.24852059783021016,2.600685266764562,1.2592536060444173,0.221,2.680965147453083,14.465594280607686
MLAB,Mesa Laboratories Inc,CO,2014,3445000.0,71330000.0,15347000,9583000,29622000.0,117320000.0,3000000.0,14657000.0,23250000.0,43841000.0,55962000.0,10816000,-2182000.0,0.20886239605873788,0.1538870338617654,0.2151549137810178,2.0210138500375248,1.7104320062552942,0.227694876343525,2.781712626995646,16.244412191582004
MLAB,Mesa Laboratories Inc,CO,2015,3521000.0,84659000.0,15555000,11169000,37186000.0,160748000.0,3000000.0,23971000.0,42250000.0,76070000.0,64828000.0,16903000,-2303000.0,0.1836958832282293,0.1197201526999569,0.18373711005327253,1.5512911434650203,2.9090324654451947,0.20619572029725133,3.172110195967055,18.41181482533371
MLAB,Mesa Laboratories Inc,CO,2016,3605000.0,93665000.0,14296000,11183000,35785000.0,171733000.0,1125000.0,16567000.0,53675000.0,73912000.0,73656000.0,7750000,-2355000.0,0.1461444884022858,0.09366994057174308,0.152629050338974,2.160016901068389,3.833240067151651,0.21058749888223197,3.1020804438280165,20.43162274618585
MLAB,Mesa Laboratories Inc,CO,2017,3770000.0,96179000.0,301000,-2962000,32115000.0,164101000.0,1625000.0,17290000.0,44635000.0,64740000.0,68281000.0,24814000,-2413000.0,0.003029357595032256,0.002067009565927991,0.003129581301531519,1.857432041642568,153.68770764119603,0.8146522619851452,-0.7856763925729443,18.111671087533157
MLAB,Mesa Laboratories Inc,CO,2018,3839000.0,103135000.0,8623000,7484000,33623000.0,156767000.0,2125000.0,16357000.0,20613000.0,45456000.0,73303000.0,30554000,-2462000.0,0.07746763572333372,0.0643272236271811,0.083608862170941,2.0555725377514213,2.6369013104488,0.32896846606093,1.949466006772597,19.094295389424328
MLM,Martin Marietta Materials Inc,NC,2009,44000000.0,1573316000.0,110622000,85459000,856860000.0,3239283000.0,226119000.0,373553000.0,1023492000.0,1832872000.0,1058698000.0,318368000,-71178000.0,0.07865552814931055,0.041649504409225525,0.07031136783710329,2.293811052246937,11.296224982372403,0.8328906259141811,1.94225,24.06131818181818
